timestamp,meter_id,location_id,energy_consumption_kWh,voltage_V,current_A,power_factor,frequency_Hz,temperature_C,humidity_percent,wind_speed_mps,solar_radiation_Wm2,distributed_generation_kW,battery_storage_level_%,grid_stability_index,outlier_flag,dwt_feature_1,dwt_feature_2,predicted_demand_kWh,resilience_score,high_demand_flag
2025-01-19 15:00:00,meter_47,rural,27.42,224.1,47.55,0.9,51.35,19.7,32.0,8.38,279.1,5.03,86.2,0.925,0,1.5033,-0.5361,40.22,0.953,1
2025-01-19 16:00:00,meter_48,rural,43.29,244.81,5.62,0.94,49.51,24.5,78.7,9.37,579.4,5.44,34.5,0.848,0,0.4553,-0.8256,31.65,0.917,1
2025-01-19 17:00:00,meter_49,urban,36.83,222.91,94.24,0.97,50.02,12.2,62.8,1.45,202.3,14.41,34.0,0.377,0,-0.0188,0.2154,39.5,0.082,1
2025-01-19 18:00:00,meter_50,urban,26.3,233.44,7.57,0.94,49.31,7.7,33.5,14.28,270.2,0.97,90.0,0.574,0,1.2674,-2.4607,34.99,0.83,1
2025-01-19 19:00:00,meter_51,urban,43.47,237.69,43.9,0.71,48.89,27.5,98.4,11.86,504.6,13.02,5.0,0.027,0,-1.3308,-1.2995,10.06,0.451,1
2025-01-19 20:00:00,meter_52,suburban,12.64,238.41,53.04,0.92,50.36,33.8,90.8,5.61,975.6,4.43,35.0,0.263,0,0.8666,0.3609,3.09,0.866,0
2025-01-19 21:00:00,meter_53,suburban,8.29,218.35,98.53,0.76,50.25,24.4,21.6,8.44,616.3,1.64,11.9,0.71,0,-0.2363,1.0146,45.22,0.089,0
2025-01-19 22:00:00,meter_54,urban,8.44,240.52,16.69,0.74,49.57,18.0,12.4,0.71,936.1,6.02,2.9,0.678,0,-0.4553,0.4509,47.31,0.823,0
2025-01-19 23:00:00,meter_55,rural,17.03,220.21,11.53,0.89,50.05,2.2,71.9,0.62,959.4,4.49,11.3,0.353,0,0.6111,0.1394,36.48,0.16,0
2025-01-20 00:00:00,meter_56,suburban,12.32,238.11,0.97,0.8,49.69,-2.6,64.4,3.76,208.1,11.04,43.1,0.809,0,-0.4125,2.4104,36.35,0.334,0
2025-01-20 01:00:00,meter_57,suburban,46.54,235.35,15.64,0.72,49.75,15.1,94.2,10.35,311.2,7.15,68.7,0.236,0,0.1819,0.4914,13.87,0.029,1
2025-01-20 02:00:00,meter_58,suburban,5.74,238.19,20.81,0.74,49.84,-2.8,31.1,12.78,770.0,19.32,28.9,0.461,1,-0.0999,-1.0445,27.35,0.124,0
2025-01-20 03:00:00,meter_59,urban,35.1,217.95,63.1,0.7,49.55,20.6,17.6,8.39,866.8,19.27,85.0,0.473,0,0.3065,1.0247,49.62,0.446,1
2025-01-20 04:00:00,meter_60,urban,9.87,235.88,22.05,0.97,49.64,12.2,33.3,7.98,519.2,8.87,43.8,0.341,0,-0.5071,-0.641,42.88,0.818,0
2025-01-20 05:00:00,meter_61,urban,44.14,240.86,2.15,0.71,49.66,29.1,11.7,6.03,993.2,15.9,96.8,0.955,0,0.9268,-0.7082,15.57,0.774,1
2025-01-20 06:00:00,meter_62,urban,48.09,231.93,82.68,0.76,50.21,8.8,13.2,2.42,11.6,0.27,95.4,0.697,0,-2.0442,-1.3809,15.4,0.235,1
2025-01-20 07:00:00,meter_63,urban,23.54,221.81,36.62,0.82,48.61,21.7,92.3,1.78,299.6,10.96,77.3,0.539,0,0.6409,-0.4114,24.44,0.152,0
2025-01-20 08:00:00,meter_64,rural,44.01,239.2,35.43,0.81,49.89,19.2,41.7,11.41,623.2,14.87,93.2,0.511,1,-1.8912,-1.2295,20.53,0.389,1
2025-01-20 09:00:00,meter_65,rural,0.75,231.14,30.32,0.97,49.46,-4.8,47.0,13.91,469.3,4.34,70.7,0.159,0,-0.7534,0.5574,18.87,0.883,0
2025-01-20 10:00:00,meter_66,urban,41.09,213.26,97.54,0.71,49.47,-1.7,11.7,6.87,116.6,1.22,89.6,0.372,1,0.5224,-0.1254,31.54,0.091,1
2025-01-20 11:00:00,meter_67,suburban,11.82,221.04,17.09,0.85,49.74,8.1,34.3,9.89,367.8,3.12,23.6,0.673,0,-2.0137,-1.361,1.07,0.543,0
2025-01-20 12:00:00,meter_68,urban,45.48,224.74,89.83,0.9,49.99,34.7,82.4,13.72,25.4,8.84,34.5,0.925,0,0.1665,-0.081,38.29,0.089,1
2025-01-20 13:00:00,meter_69,rural,0.56,245.06,77.7,0.98,49.89,1.6,65.4,1.35,642.7,10.13,75.3,0.816,0,-1.3713,0.9938,37.13,0.47,0
2025-01-20 14:00:00,meter_70,rural,28.03,243.3,7.74,0.89,49.47,27.0,77.8,11.56,892.7,7.62,42.5,0.3,0,-0.9691,1.6223,41.6,0.127,1
2025-01-20 15:00:00,meter_71,suburban,37.95,243.27,98.67,0.94,50.36,38.8,50.2,9.25,884.9,8.8,83.7,0.434,0,-1.0151,-1.7896,42.15,0.08,1
2025-01-20 16:00:00,meter_72,rural,13.31,232.32,27.21,0.73,49.55,30.6,37.9,8.98,699.5,9.4,87.8,0.083,0,-1.3433,-0.7783,28.54,0.191,0
2025-01-20 17:00:00,meter_73,urban,10.06,239.14,9.95,0.82,49.63,5.9,53.5,4.39,465.8,15.39,30.0,0.102,0,-1.7296,-1.2894,39.11,0.255,0
2025-01-20 18:00:00,meter_74,suburban,4.66,218.59,82.95,0.81,50.14,35.9,39.1,10.26,512.0,2.1,82.3,0.47,0,2.0712,0.3536,24.87,0.276,0
2025-01-20 19:00:00,meter_75,urban,16.66,230.07,70.7,0.97,50.16,-0.8,85.5,11.92,136.9,15.38,15.4,0.53,0,-0.1825,-1.4089,47.6,0.645,0
2025-01-20 20:00:00,meter_76,urban,28.21,234.52,61.76,0.75,49.69,16.1,36.8,1.69,341.0,13.77,33.4,0.264,0,-1.2374,1.0592,9.94,0.055,1
2025-01-20 21:00:00,meter_77,suburban,6.23,219.25,15.68,0.75,48.53,34.9,69.4,8.0,187.7,14.83,51.8,0.643,0,-0.5621,1.2037,45.82,0.081,0
2025-01-20 22:00:00,meter_78,urban,19.15,232.1,47.9,0.8,49.56,23.9,22.3,1.52,821.2,14.69,22.6,0.703,0,0.0367,0.8181,13.3,0.189,0
2025-01-20 23:00:00,meter_79,rural,0.95,246.87,78.08,0.72,50.08,13.6,71.8,13.09,914.8,9.41,57.9,0.299,0,-0.3787,-0.7173,5.58,0.872,0
2025-01-21 00:00:00,meter_80,urban,41.02,235.59,30.43,0.75,50.34,8.2,92.2,7.61,536.9,4.23,57.9,0.758,0,-1.2668,-0.6543,22.24,0.629,1
2025-01-21 01:00:00,meter_81,suburban,6.86,239.18,31.24,0.99,49.96,11.9,64.8,12.12,727.8,10.73,20.7,0.206,0,-0.8992,-0.4566,30.94,0.73,0
2025-01-21 02:00:00,meter_82,suburban,14.53,205.48,0.41,0.83,49.76,17.9,60.4,5.52,121.5,19.16,79.6,0.544,0,1.1857,1.1051,11.93,0.37,0
2025-01-21 03:00:00,meter_83,suburban,1.41,245.58,17.51,0.89,51.15,9.4,96.5,1.88,608.5,11.77,63.2,0.804,0,-1.4027,-1.698,28.01,0.213,0
2025-01-21 04:00:00,meter_84,urban,21.9,228.14,87.55,0.92,49.81,38.6,66.5,0.62,702.8,0.22,31.8,0.537,0,-1.997,0.3861,40.49,0.038,0
2025-01-21 05:00:00,meter_85,suburban,42.09,222.31,44.23,0.81,50.31,37.0,33.4,4.22,452.8,1.19,23.2,0.908,0,-0.388,-0.9334,13.23,0.489,1
2025-01-21 06:00:00,meter_86,suburban,19.91,228.25,98.43,0.74,49.33,34.2,36.3,3.66,243.3,19.86,87.9,0.059,0,-1.9317,-0.4194,29.23,0.574,0
2025-01-21 07:00:00,meter_87,urban,9.39,215.15,39.63,0.76,49.45,14.0,73.5,8.41,877.4,1.44,83.6,0.588,1,-0.9098,0.7361,17.3,0.897,0
2025-01-21 08:00:00,meter_88,rural,37.81,240.48,71.55,0.79,50.32,26.1,76.2,0.33,742.9,0.92,23.0,0.562,0,-1.2519,-1.5154,26.72,0.882,1
2025-01-21 09:00:00,meter_89,urban,39.55,226.65,28.26,0.89,50.52,35.6,37.3,7.81,899.9,7.06,3.6,0.66,0,-1.2432,-0.2777,33.51,0.425,1
2025-01-21 10:00:00,meter_90,suburban,9.1,222.61,36.44,0.82,49.81,33.3,41.1,5.88,818.4,19.39,80.5,0.833,0,0.0695,-0.1288,17.85,0.424,0
2025-01-21 11:00:00,meter_91,suburban,38.66,228.32,19.15,0.7,49.08,13.6,99.2,8.66,990.4,6.37,61.6,0.726,0,0.2571,-0.0374,49.73,0.161,1
2025-01-21 12:00:00,meter_92,urban,47.39,241.18,34.77,0.86,49.92,0.1,19.2,10.54,192.2,8.2,10.1,0.79,0,-0.8059,-0.1032,28.41,0.257,1
2025-01-21 13:00:00,meter_93,rural,8.74,231.31,54.77,0.98,50.09,-1.6,46.4,9.51,86.7,12.68,58.7,0.289,0,-0.0944,0.5567,41.31,0.926,0
2025-01-21 14:00:00,meter_94,suburban,38.66,215.9,99.18,0.94,50.05,21.0,15.6,14.77,337.0,0.48,45.2,0.387,0,-0.8557,-0.452,36.39,0.141,1
2025-01-21 15:00:00,meter_95,suburban,35.57,234.65,66.45,0.95,49.72,23.9,83.9,2.07,129.0,17.96,77.5,0.627,1,0.4008,0.3654,42.71,0.969,1
2025-01-21 16:00:00,meter_96,suburban,23.94,220.71,20.0,0.94,49.92,33.2,18.3,6.45,523.1,10.39,20.9,0.553,0,-1.4777,0.3298,9.1,0.505,0
2025-01-21 17:00:00,meter_97,urban,3.37,208.44,4.59,0.8,49.63,8.2,70.7,6.37,633.0,9.34,45.3,0.961,0,0.1652,0.2861,11.52,0.457,0
2025-01-21 18:00:00,meter_98,suburban,4.2,244.96,12.72,0.93,49.44,2.5,15.1,6.26,578.3,17.21,15.6,0.187,0,0.2411,0.5278,24.63,0.175,0
2025-01-21 19:00:00,meter_99,rural,42.69,234.57,56.3,0.74,50.38,12.1,70.6,9.96,259.2,19.06,95.8,0.351,0,2.336,0.2821,42.69,0.662,1
2025-01-21 20:00:00,meter_0,suburban,49.51,229.22,76.54,0.9,50.05,10.9,85.9,7.35,908.8,8.47,77.9,0.573,0,-1.7544,-0.0897,10.28,0.46,1
2025-01-21 21:00:00,meter_1,suburban,33.96,226.54,94.05,0.89,49.92,1.0,45.9,7.76,21.2,3.45,73.7,0.868,0,2.6558,-1.2689,48.57,0.371,1
2025-01-21 22:00:00,meter_2,rural,22.57,243.97,1.68,0.71,49.75,25.3,57.0,6.49,348.0,16.31,69.0,0.929,0,0.7567,1.3572,6.82,0.265,0
2025-01-21 23:00:00,meter_3,suburban,32.55,260.87,52.32,0.94,49.91,17.9,46.1,14.88,719.0,8.07,42.3,0.336,0,1.8273,1.6946,9.17,0.066,1
2025-01-22 00:00:00,meter_4,urban,29.92,234.49,47.14,0.97,50.08,27.5,37.0,13.91,766.9,18.71,92.3,0.067,0,0.9053,-0.3594,8.78,0.519,1
2025-01-22 01:00:00,meter_5,urban,19.49,219.7,65.64,0.78,50.86,10.9,82.3,4.62,416.1,19.0,7.3,0.422,0,-0.9435,0.4564,29.51,0.313,0
2025-01-22 02:00:00,meter_6,urban,3.75,228.46,56.0,0.94,50.33,9.7,34.5,1.67,16.9,2.3,80.3,0.394,0,0.6578,-0.5476,45.92,0.708,0
2025-01-22 03:00:00,meter_7,rural,41.16,234.31,68.74,0.72,49.67,16.3,75.1,12.6,618.0,19.13,21.5,0.986,1,-0.6657,-0.7202,13.13,0.724,1
2025-01-22 04:00:00,meter_8,suburban,18.91,206.5,65.84,0.88,49.67,34.5,28.6,14.96,63.1,7.37,32.4,0.431,0,-0.0881,0.0553,27.88,0.332,0
2025-01-22 05:00:00,meter_9,urban,41.03,233.34,11.79,0.85,49.59,-3.2,32.5,4.39,107.9,12.93,51.9,0.306,0,-1.1747,2.8075,9.2,0.669,1
2025-01-22 06:00:00,meter_10,rural,13.0,234.36,79.99,0.86,49.9,31.2,40.3,5.37,650.3,0.7,78.3,0.365,0,-0.6787,1.5953,31.74,0.259,0
2025-01-22 07:00:00,meter_11,suburban,0.55,243.26,12.41,0.98,49.59,11.6,63.0,14.12,312.5,17.78,83.9,0.397,0,0.897,1.4455,6.6,0.727,0
2025-01-22 08:00:00,meter_12,rural,8.37,242.22,69.88,0.96,50.24,33.5,50.9,10.67,348.0,12.83,58.4,0.822,0,0.438,0.5188,24.82,0.016,0
2025-01-22 09:00:00,meter_13,urban,23.69,231.11,41.67,0.94,48.68,31.1,77.1,4.43,486.8,12.87,40.3,0.081,0,1.0242,-0.9175,32.93,0.152,0
2025-01-22 10:00:00,meter_14,urban,47.24,245.15,51.43,0.78,50.27,10.7,29.2,8.72,978.6,18.04,94.7,0.317,0,-1.3978,1.0368,29.17,0.245,1
2025-01-22 11:00:00,meter_15,urban,5.56,250.36,90.34,0.97,50.14,26.2,11.0,14.16,965.4,10.17,24.7,0.966,0,-1.8704,-2.8422,7.43,0.773,0
2025-01-22 12:00:00,meter_16,rural,42.78,230.28,89.0,0.73,50.63,2.2,79.9,12.18,416.3,8.21,80.3,0.153,0,1.1017,0.3909,8.49,0.066,1
2025-01-22 13:00:00,meter_17,rural,26.59,234.18,81.8,0.96,50.44,35.3,83.9,11.13,265.5,17.32,61.2,0.743,0,1.0277,1.0979,33.73,0.188,1
2025-01-22 14:00:00,meter_18,urban,41.38,212.33,51.06,0.8,49.66,13.2,15.4,11.05,302.6,14.85,37.7,0.356,0,0.2115,0.1515,40.54,0.359,1
2025-01-22 15:00:00,meter_19,rural,15.27,215.49,73.65,0.72,50.38,15.5,65.0,2.67,268.8,18.98,0.1,0.582,0,0.4192,1.6594,45.45,0.009,0
2025-01-22 16:00:00,meter_20,urban,42.08,221.62,51.34,0.9,49.92,26.8,44.0,12.37,532.2,18.8,44.7,0.1,0,0.865,-1.4259,40.77,0.762,1
2025-01-22 17:00:00,meter_21,urban,38.75,225.56,86.97,0.77,49.03,31.9,81.5,4.14,606.9,7.65,27.7,0.306,0,0.1815,1.6007,48.71,0.56,1
2025-01-22 18:00:00,meter_22,suburban,11.89,219.04,40.34,0.77,50.08,5.6,88.7,13.96,488.8,8.94,10.4,0.501,0,0.5367,-0.1577,20.71,0.901,0
2025-01-22 19:00:00,meter_23,rural,7.0,229.64,97.03,0.79,49.69,24.8,86.6,5.47,408.0,5.12,7.5,0.232,0,0.8148,1.4508,16.89,0.031,0
2025-01-22 20:00:00,meter_24,urban,43.47,225.86,93.24,0.72,50.0,12.6,79.9,12.86,211.3,13.21,34.8,0.542,0,-0.0935,1.0202,1.9,0.271,1
2025-01-22 21:00:00,meter_25,urban,48.18,240.71,74.19,0.75,50.83,11.6,34.2,3.99,482.5,7.29,61.5,0.22,0,-0.3456,1.5141,22.77,0.731,1
2025-01-22 22:00:00,meter_26,rural,2.05,225.25,28.01,0.7,50.11,26.1,83.1,7.72,341.1,15.72,83.8,0.65,0,0.3821,0.9755,32.74,0.675,0
2025-01-22 23:00:00,meter_27,suburban,36.7,207.13,13.25,0.83,49.49,12.4,58.0,1.6,541.6,2.43,18.4,0.904,0,2.2646,0.6919,40.86,0.243,1
2025-01-23 00:00:00,meter_28,suburban,45.52,231.26,85.48,0.73,50.48,10.6,14.7,9.9,675.2,2.33,42.5,0.085,0,-0.8477,1.3662,13.74,0.596,1
2025-01-23 01:00:00,meter_29,urban,42.94,229.86,16.61,0.9,50.18,32.6,51.1,12.54,633.3,4.09,39.2,0.217,0,-0.4307,0.0555,25.92,0.794,1
2025-01-23 02:00:00,meter_30,rural,48.24,221.38,85.44,0.77,49.43,-0.4,94.8,10.78,462.5,1.69,51.3,0.844,0,-1.7564,0.6023,33.27,0.033,1
2025-01-23 03:00:00,meter_31,suburban,38.12,230.95,49.13,0.98,49.2,25.4,89.9,7.85,556.1,12.4,81.0,0.632,0,0.4348,-0.0036,27.8,0.718,1
2025-01-23 04:00:00,meter_32,rural,22.39,219.25,40.72,0.96,49.51,6.2,19.2,0.68,284.9,2.95,55.4,0.079,0,-0.5299,-0.6858,14.06,0.252,0
2025-01-23 05:00:00,meter_33,rural,15.94,233.3,90.33,0.79,50.42,-4.3,77.0,14.0,24.2,3.2,84.7,0.486,0,-1.4003,0.5269,39.92,0.948,0
2025-01-23 06:00:00,meter_34,urban,16.38,256.33,60.42,0.93,49.85,2.5,82.5,10.58,625.0,0.28,51.9,0.21,0,-0.0636,0.1967,9.08,0.538,0
2025-01-23 07:00:00,meter_35,suburban,36.36,211.94,57.7,0.94,50.04,22.3,34.4,11.19,252.6,15.64,60.4,0.199,0,1.4946,1.257,45.3,0.033,1
2025-01-23 08:00:00,meter_36,urban,37.42,224.84,55.92,1.0,49.33,26.9,52.4,11.92,669.0,16.25,43.7,0.941,0,-0.352,-0.1923,47.65,0.403,1
2025-01-23 09:00:00,meter_37,suburban,10.42,223.23,37.18,0.88,50.43,-4.1,74.0,11.22,747.0,3.24,82.3,0.762,0,-0.2605,-0.7607,18.6,0.966,0
2025-01-23 10:00:00,meter_38,suburban,43.47,225.67,78.59,0.72,48.99,-3.4,49.5,6.62,915.9,14.79,92.4,0.696,1,1.4557,1.243,19.12,0.73,1
2025-01-23 11:00:00,meter_39,suburban,35.89,240.2,25.35,0.89,49.67,35.6,20.2,11.0,958.1,8.67,63.9,0.239,0,-0.005,0.0633,37.29,0.3,1
2025-01-23 12:00:00,meter_40,suburban,28.36,235.43,93.9,0.89,50.21,-1.7,73.5,9.38,10.5,4.79,82.1,0.119,0,-1.2076,-0.7912,23.09,0.575,1
2025-01-23 13:00:00,meter_41,suburban,23.84,238.49,89.41,0.89,49.44,35.2,92.0,12.81,990.4,12.43,5.9,0.871,0,0.689,1.389,1.92,0.599,0
2025-01-23 14:00:00,meter_42,rural,27.39,230.3,33.81,0.79,50.31,5.3,68.7,12.04,683.0,3.57,90.6,0.006,0,1.1246,0.9268,46.03,0.023,1
2025-01-23 15:00:00,meter_43,urban,8.38,216.78,72.97,0.96,49.57,28.3,79.6,0.62,643.5,15.14,18.9,0.388,0,-0.2004,1.8488,21.82,0.179,0
2025-01-23 16:00:00,meter_44,rural,10.58,218.85,57.36,0.99,49.39,8.9,42.3,5.68,15.2,0.95,25.7,0.278,0,0.1305,-0.3409,10.57,0.552,0
2025-01-23 17:00:00,meter_45,suburban,5.01,237.46,33.83,0.77,50.64,33.6,26.5,0.52,861.2,19.18,5.3,0.57,0,-1.3112,-0.4808,28.01,0.403,0
2025-01-23 18:00:00,meter_46,urban,8.11,231.71,98.85,0.73,50.08,26.5,67.8,1.53,145.5,1.44,96.5,0.251,0,-0.8706,-1.0866,11.34,0.19,0
2025-01-23 19:00:00,meter_47,suburban,22.96,242.6,2.62,0.76,50.26,13.1,39.5,9.02,837.3,11.59,85.2,0.311,0,-0.333,-0.5669,10.7,0.773,0
2025-01-23 20:00:00,meter_48,urban,26.75,232.93,25.34,0.95,50.51,-1.6,87.4,13.11,15.6,18.04,91.3,0.85,0,0.0769,-0.3864,27.51,0.489,1
2025-01-23 21:00:00,meter_49,rural,1.38,218.17,52.06,0.9,48.69,28.0,21.0,1.8,646.0,0.24,84.7,0.603,0,-0.6197,0.683,19.86,0.31,0
2025-01-23 22:00:00,meter_50,urban,39.94,224.78,52.24,0.89,50.32,22.8,49.0,6.77,434.8,9.97,48.0,0.146,0,-0.3708,-0.9294,28.86,0.162,1
2025-01-23 23:00:00,meter_51,urban,15.06,235.65,58.93,0.82,49.62,-4.9,45.7,13.66,200.8,7.0,92.4,0.726,0,-0.1238,-0.6633,49.84,0.611,0
2025-01-24 00:00:00,meter_52,urban,45.64,237.1,75.19,0.87,49.69,-4.6,94.4,12.21,107.6,11.61,96.9,0.207,0,-0.998,1.6967,43.02,0.666,1
2025-01-24 01:00:00,meter_53,urban,48.39,238.55,62.39,0.79,50.22,31.4,23.8,7.8,440.1,4.51,50.3,0.433,0,-0.2688,-2.9309,0.88,0.67,1
2025-01-24 02:00:00,meter_54,urban,9.68,219.51,60.07,0.84,49.82,6.7,10.9,11.57,123.3,1.3,17.6,0.647,0,1.1559,0.4803,3.0,0.22,0
2025-01-24 03:00:00,meter_55,suburban,23.37,217.99,5.45,0.94,50.3,23.6,31.4,7.84,486.4,12.52,65.9,0.272,0,-0.596,-1.2904,30.7,0.595,0
2025-01-24 04:00:00,meter_56,urban,0.56,228.1,37.72,0.99,49.98,15.4,83.8,2.37,625.2,8.34,97.5,0.384,0,-0.9009,-0.8053,31.5,0.905,0
2025-01-24 05:00:00,meter_57,urban,30.12,244.4,23.28,0.98,50.08,33.9,28.8,1.87,827.4,12.45,87.2,0.734,0,2.0851,1.4234,43.97,0.353,1
2025-01-24 06:00:00,meter_58,rural,30.56,223.06,26.61,0.98,49.75,36.3,31.7,2.83,678.6,4.21,86.2,0.938,0,0.2256,0.0716,31.64,0.211,1
2025-01-24 07:00:00,meter_59,urban,12.75,234.55,55.48,0.82,49.47,39.9,21.7,5.26,65.2,6.77,93.4,0.529,0,-0.7728,2.6571,11.77,0.772,0
2025-01-24 08:00:00,meter_60,rural,28.14,234.55,20.03,0.84,49.63,1.9,74.4,13.96,307.4,11.23,89.4,0.01,0,0.6435,0.6268,23.69,0.177,1
2025-01-24 09:00:00,meter_61,suburban,11.66,237.61,29.47,0.91,49.95,33.8,16.2,12.0,288.0,11.86,77.6,0.338,0,0.2561,-0.8297,40.54,0.254,0
2025-01-24 10:00:00,meter_62,urban,8.46,246.64,23.78,0.98,50.92,7.0,39.8,6.49,915.0,7.45,71.8,0.399,0,-0.5702,0.5577,46.18,0.101,0
2025-01-24 11:00:00,meter_63,rural,32.75,245.62,94.86,0.74,50.74,21.6,35.4,7.4,867.8,5.6,26.5,0.339,0,-0.049,1.13,12.23,0.268,1
2025-01-24 12:00:00,meter_64,rural,16.63,224.05,94.47,0.79,49.67,17.8,60.0,3.98,370.1,5.47,62.1,0.436,0,-0.2914,0.5219,27.21,0.41,0
2025-01-24 13:00:00,meter_65,suburban,29.72,209.02,61.03,0.74,50.03,-4.2,75.7,10.57,71.2,3.49,52.1,0.633,0,0.9901,-0.2154,8.37,0.064,1
2025-01-24 14:00:00,meter_66,urban,21.95,223.21,92.46,0.88,49.86,37.0,58.0,12.04,894.1,6.51,86.2,0.121,0,0.6813,-1.6911,25.1,0.872,0
2025-01-24 15:00:00,meter_67,urban,49.23,230.76,78.6,0.79,50.07,-1.5,93.8,3.58,888.2,3.99,49.2,0.273,0,-2.1429,-0.3224,4.96,0.514,1
2025-01-24 16:00:00,meter_68,rural,7.9,226.38,59.04,0.8,50.13,26.0,95.6,0.63,854.7,12.68,12.8,0.508,0,1.9029,1.6676,47.12,0.588,0
2025-01-24 17:00:00,meter_69,urban,23.5,249.68,0.74,0.72,50.26,30.3,42.5,9.36,845.1,11.38,0.5,0.316,0,-0.2883,-0.7967,32.08,0.371,0
2025-01-24 18:00:00,meter_70,rural,34.18,230.19,77.27,0.8,48.55,30.8,80.0,8.44,480.3,7.65,67.8,0.991,0,1.7224,-0.4118,42.78,0.67,1
2025-01-24 19:00:00,meter_71,urban,20.08,236.54,70.28,0.96,50.18,1.1,76.5,6.03,177.4,6.52,55.0,0.431,0,0.7161,0.9933,49.92,0.432,0
2025-01-24 20:00:00,meter_72,rural,48.75,232.17,61.56,0.77,49.8,15.1,90.4,9.66,477.5,4.75,33.1,0.87,1,0.2482,0.6197,9.54,0.761,1
2025-01-24 21:00:00,meter_73,urban,36.23,226.53,76.07,0.91,49.65,32.3,50.3,8.26,494.6,10.71,16.9,0.897,0,-0.0942,-1.3099,34.86,0.821,1
2025-01-24 22:00:00,meter_74,suburban,33.02,210.75,51.34,0.89,50.4,8.6,57.7,3.76,489.9,18.38,46.7,0.836,0,2.7588,-0.1086,44.41,0.672,1
2025-01-24 23:00:00,meter_75,urban,37.97,229.21,70.44,0.96,50.73,16.0,47.4,5.97,538.8,13.71,10.0,0.047,0,-0.2716,1.407,29.01,0.491,1
2025-01-25 00:00:00,meter_76,urban,47.66,262.55,93.52,0.74,50.34,7.3,86.5,6.42,257.7,14.89,33.6,0.948,0,-0.6713,0.0265,32.16,0.782,1
2025-01-25 01:00:00,meter_77,suburban,45.44,217.56,37.64,0.99,49.74,15.9,30.7,13.2,366.2,16.69,37.9,0.129,0,-0.5813,1.4312,20.68,0.494,1
2025-01-25 02:00:00,meter_78,urban,36.35,211.85,70.84,0.87,49.46,35.0,31.6,14.41,434.2,7.03,46.6,0.034,0,0.0011,1.4878,33.9,0.112,1
2025-01-25 03:00:00,meter_79,suburban,37.58,249.36,47.62,1.0,48.5,15.5,43.5,13.4,131.1,1.26,46.7,0.414,0,-0.0007,-0.9277,20.08,0.116,1
2025-01-25 04:00:00,meter_80,urban,7.72,237.42,67.47,0.97,50.09,20.0,30.7,10.79,455.4,12.45,25.7,0.195,0,1.004,-0.295,24.09,0.949,0
2025-01-25 05:00:00,meter_81,rural,5.59,231.87,76.31,0.77,50.29,13.2,60.5,8.77,810.5,3.77,85.0,0.184,0,0.7582,0.6576,5.59,0.214,0
2025-01-25 06:00:00,meter_82,rural,28.76,243.63,4.64,0.72,49.95,15.7,22.1,10.34,828.1,11.38,35.6,0.288,0,0.7595,-1.5377,0.89,0.816,1
2025-01-25 07:00:00,meter_83,urban,1.41,221.68,64.7,0.78,50.47,-4.3,38.8,14.09,411.6,14.79,23.0,0.248,0,-0.2282,-0.223,3.23,0.247,0
2025-01-25 08:00:00,meter_84,urban,24.38,228.93,22.75,0.86,49.34,7.8,92.2,3.75,518.8,15.67,17.6,0.685,0,0.6765,0.5462,10.03,0.431,0
2025-01-25 09:00:00,meter_85,urban,10.91,239.55,67.04,0.75,49.91,14.6,46.8,8.03,33.7,6.04,32.3,0.187,0,0.7813,-0.6223,23.1,0.655,0
2025-01-25 10:00:00,meter_86,rural,17.63,251.1,46.89,0.75,49.87,23.5,77.3,10.34,674.4,10.25,6.8,0.543,0,-0.0793,0.5881,1.54,0.159,0
2025-01-25 11:00:00,meter_87,urban,38.9,218.31,77.38,0.84,49.94,15.3,20.2,10.19,404.6,12.42,3.3,0.986,0,0.2792,-0.6002,8.22,0.737,1
2025-01-25 12:00:00,meter_88,rural,47.09,242.81,12.43,0.71,50.58,10.2,32.3,3.78,445.5,16.39,60.5,0.432,0,0.78,-0.6113,39.18,0.69,1
2025-01-25 13:00:00,meter_89,suburban,4.08,233.82,62.67,0.74,49.95,12.5,82.7,8.8,873.7,15.23,61.9,0.642,0,0.2112,0.7442,38.23,0.543,0
2025-01-25 14:00:00,meter_90,rural,26.94,231.63,27.92,0.82,49.85,5.9,78.7,11.94,461.8,19.76,53.0,0.969,0,0.3066,1.368,39.59,0.566,1
2025-01-25 15:00:00,meter_91,rural,44.19,229.92,85.31,0.72,49.53,36.6,44.8,7.13,21.2,0.16,76.2,0.138,0,1.4071,-0.7107,46.12,0.106,1
2025-01-25 16:00:00,meter_92,suburban,4.58,216.15,92.85,0.82,50.66,18.5,95.9,11.9,227.5,8.75,3.9,0.419,0,0.219,-1.2114,6.39,0.436,0
2025-01-25 17:00:00,meter_93,rural,41.31,239.63,99.64,0.84,49.28,-4.4,92.0,5.4,475.6,5.12,93.6,0.85,0,-0.6077,-0.0373,8.58,0.087,1
2025-01-25 18:00:00,meter_94,urban,18.21,222.18,79.62,0.84,49.72,-4.1,96.6,14.08,424.4,2.4,9.5,0.932,0,-1.3457,0.4669,17.01,0.308,0
2025-01-25 19:00:00,meter_95,urban,16.44,219.2,75.4,0.96,50.85,38.8,48.5,8.01,860.4,18.23,67.4,0.601,0,0.1132,-0.7207,45.8,0.9,0
2025-01-25 20:00:00,meter_96,rural,48.88,238.85,21.63,0.86,50.23,5.0,27.8,8.94,542.1,19.96,13.3,0.143,0,-0.3315,1.6607,38.89,0.575,1
